Log file open, 01/20/23 14:03:24
[2023.01.20-13.03.33:740][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.01.20-13.03.33:740][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.01.20-13.03.33:740][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.01.20-13.03.33:740][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.01.20-13.03.33:740][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.01.20-13.03.34:489][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.01.20-13.03.34:813][  0]LogNetVersion: TopDownShooterJK 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 420721828)
[2023.01.20-13.03.35:403][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.01.20-13.03.35:403][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2023.01.20-13.03.35:403][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.01.20-13.03.35:429][  0]LogSlate: Border
[2023.01.20-13.03.35:429][  0]LogSlate: BreadcrumbButton
[2023.01.20-13.03.35:429][  0]LogSlate: Brushes.Title
[2023.01.20-13.03.35:429][  0]LogSlate: Default
[2023.01.20-13.03.35:429][  0]LogSlate: Icons.Save
[2023.01.20-13.03.35:429][  0]LogSlate: Icons.Toolbar.Settings
[2023.01.20-13.03.35:429][  0]LogSlate: ListView
[2023.01.20-13.03.35:429][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.01.20-13.03.35:429][  0]LogSlate: SoftwareCursor_Grab
[2023.01.20-13.03.35:429][  0]LogSlate: TableView.DarkRow
[2023.01.20-13.03.35:429][  0]LogSlate: TableView.Row
[2023.01.20-13.03.35:430][  0]LogSlate: TreeView
[2023.01.20-13.03.35:585][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-SI5QSN7: (Name=DESKTOP-SI5QSN7, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.01.20-13.03.35:854][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.01.20-13.03.35:886][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.01.20-13.03.36:116][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.01.20-13.03.36:119][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.01.20-13.03.36:121][  0]LogUdpMessaging: Display: Added local interface '155.158.79.165' to multicast group '230.0.0.1:6666'
[2023.01.20-13.03.36:279][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 81D021B149870F544FBEBC9778CEF478 | Instance: D7D6F5BE48DF700347FCDBA34344ECDE (DESKTOP-SI5QSN7-11972).
[2023.01.20-13.03.36:382][  0]LogPython: Using Python 3.9.7
[2023.01.20-13.03.37:612][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.01.20-13.03.37:638][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.20-13.03.37:638][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.20-13.03.38:170][  0]SourceControl: Source control is disabled
[2023.01.20-13.03.38:179][  0]SourceControl: Source control is disabled
[2023.01.20-13.03.38:182][  0]SourceControl: Source control is disabled
[2023.01.20-13.03.38:192][  0]LogUProjectInfo: Found projects:
[2023.01.20-13.03.38:330][  0]LogOpenImageDenoise: OIDN starting up
[2023.01.20-13.03.38:448][  0]LogCollectionManager: Loaded 0 collections in 0.001798 seconds
[2023.01.20-13.03.38:450][  0]LogFileCache: Scanning file cache for directory 'C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Saved/Collections/' took 0.00s
[2023.01.20-13.03.38:453][  0]LogFileCache: Scanning file cache for directory 'C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Content/Developers/Julia/Collections/' took 0.00s
[2023.01.20-13.03.38:459][  0]LogFileCache: Scanning file cache for directory 'C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Content/Collections/' took 0.01s
[2023.01.20-13.03.39:027][  0]LogEngine: Initializing Engine...
[2023.01.20-13.03.39:037][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.01.20-13.03.39:065][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.01.20-13.03.39:067][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: BF2755A42D75FE838E658C5454248597BABB245D), compiling. Is special engine material.
[2023.01.20-13.03.39:071][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: A3FB9C40F4AD6612976231CB09AEAD1B0073CD24), compiling. Is special engine material.
[2023.01.20-13.03.39:078][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: A570DFF7681E5F88EC4385247F4036EF90736281), compiling. Is special engine material.
[2023.01.20-13.03.39:083][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: CF7C4183E9EA8C9DCC8406F41439704E54CE370C), compiling. Is special engine material.
[2023.01.20-13.03.39:086][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 802C23B8C4518B784C6A4D2233A1D33902D78123), compiling. Is special engine material.
[2023.01.20-13.03.39:091][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: 950C5553BF85691D84E78F7E79F1FF99A484A2A1), compiling. Is special engine material.
[2023.01.20-13.03.39:237][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.01.20-13.03.39:259][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-13.03.39:284][  0]LogAIModule: Creating AISystem for world Untitled
[2023.01.20-13.03.39:285][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.01.20-13.03.39:285][  0]LogInit: Texture streaming: Enabled
[2023.01.20-13.03.39:313][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.01.20-13.03.39:326][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.01.20-13.03.39:349][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.01.20-13.03.39:349][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.01.20-13.03.39:351][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.01.20-13.03.39:353][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.01.20-13.03.39:353][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.01.20-13.03.39:353][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.01.20-13.03.39:353][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.20-13.03.39:354][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.20-13.03.39:354][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.20-13.03.39:354][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.20-13.03.39:354][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.20-13.03.39:354][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.20-13.03.39:354][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.20-13.03.39:354][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.20-13.03.39:354][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.20-13.03.39:354][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.20-13.03.39:354][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.20-13.03.39:355][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.20-13.03.39:355][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.20-13.03.39:355][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.20-13.03.39:364][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.20-13.03.39:398][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Focusrite USB Audio)
[2023.01.20-13.03.39:398][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.20-13.03.39:400][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.20-13.03.39:400][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.20-13.03.39:401][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.20-13.03.39:401][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.20-13.03.39:402][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.20-13.03.39:402][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.20-13.03.39:402][  0]LogInit: FAudioDevice initialized.
[2023.01.20-13.03.39:402][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.20-13.03.39:424][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.20-13.03.39:432][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.20-13.03.39:432][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.20-13.03.39:433][  0]LogLiveCoding: Display: First instance in process group "UE_TopDownShooterJK_0x094a0ea2", spawning console
[2023.01.20-13.03.39:438][  0]LogLiveCoding: Display: Waiting for server
[2023.01.20-13.03.40:099][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.20-13.03.40:152][  0]LogInit: Transaction tracking system initialized
[2023.01.20-13.03.40:200][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.20-13.03.40:200][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.20-13.03.40:208][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.008245 seconds (Found 115 uncontrolled assets)
[2023.01.20-13.03.40:248][  0]BlueprintLog: New page: Editor Load
[2023.01.20-13.03.40:429][  0]LocalizationService: Localization service is disabled
[2023.01.20-13.03.40:477][  0]TimingProfiler: Initialize
[2023.01.20-13.03.40:477][  0]TimingProfiler: OnSessionChanged
[2023.01.20-13.03.40:477][  0]LoadingProfiler: Initialize
[2023.01.20-13.03.40:477][  0]LoadingProfiler: OnSessionChanged
[2023.01.20-13.03.40:477][  0]NetworkingProfiler: Initialize
[2023.01.20-13.03.40:477][  0]NetworkingProfiler: OnSessionChanged
[2023.01.20-13.03.40:477][  0]MemoryProfiler: Initialize
[2023.01.20-13.03.40:477][  0]MemoryProfiler: OnSessionChanged
[2023.01.20-13.03.40:917][  0]LogFileCache: Scanning file cache for directory 'C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Content/' took 0.01s
[2023.01.20-13.03.41:073][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.20-13.03.41:114][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.20-13.03.41:397][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.20-13.03.41:399][  0]SourceControl: Source control is disabled
[2023.01.20-13.03.41:399][  0]LogUnrealEdMisc: Loading editor; pre map load, took 17.566
[2023.01.20-13.03.41:399][  0]Cmd: MAP LOAD FILE="../../../../Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Content/Levels/Main.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.01.20-13.03.41:404][  0]LightingResults: New page: Lighting Build
[2023.01.20-13.03.41:411][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.01.20-13.03.41:411][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-13.03.41:412][  0]MapCheck: New page: Map Check
[2023.01.20-13.03.41:412][  0]LightingResults: New page: Lighting Build
[2023.01.20-13.03.41:420][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.20-13.03.41:429][  0]LogUObjectHash: Compacting FUObjectHashTables data took   1.00ms
[2023.01.20-13.03.41:433][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Main'.
[2023.01.20-13.03.41:433][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-13.03.41:434][  0]LogAIModule: Creating AISystem for world Main
[2023.01.20-13.03.41:436][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.01.20-13.03.41:454][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2023.01.20-13.03.41:454][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.01.20-13.03.41:455][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,71ms to complete.
[2023.01.20-13.03.41:455][  0]LogFileHelpers: Loading map 'Main' took 0.056
[2023.01.20-13.03.41:470][  0]LogUnrealEdMisc: Total Editor Startup Time, took 17.637
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: ================================================
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.20-13.03.41:470][  0]LogShaderCompilers: Display: ================================================
[2023.01.20-13.03.41:599][  0]LogSlate: The tab "VerticalModeToolbar" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.01.20-13.03.41:599][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.01.20-13.03.41:635][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-13.03.41:651][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-13.03.41:669][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-13.03.41:749][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-13.03.41:906][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.01.20-13.03.41:920][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.01.20-13.03.41:932][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.01.20-13.03.41:944][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.01.20-13.03.41:953][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.01.20-13.03.41:964][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.01.20-13.03.41:969][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.01.20-13.03.41:981][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.01.20-13.03.41:994][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.01.20-13.03.42:000][  0]LogPakFile: Display: Mounted Pak file 'C:/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.01.20-13.03.42:656][  0]LogSlate: Took 0.000511 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.20-13.03.42:664][  0]LogSlate: Took 0.000360 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.01.20-13.03.42:678][  0]LogSlate: Took 0.011102 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.01.20-13.03.42:696][  0]LogSlate: Took 0.017219 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.01.20-13.03.42:725][  0]LogViewport: Scene viewport resized to 1478x599, mode Windowed.
[2023.01.20-13.03.43:361][  0]LogStall: Startup...
[2023.01.20-13.03.43:364][  0]LogStall: Startup complete.
[2023.01.20-13.03.43:378][  0]LogLoad: (Engine Initialization) Total time: 19.55 seconds
[2023.01.20-13.03.43:378][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.01.20-13.03.43:560][  0]LogAssetRegistry: Asset discovery search completed in 11.0821 seconds
[2023.01.20-13.03.43:572][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000016 seconds (updated 0 objects)
[2023.01.20-13.03.43:879][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.01.20-13.03.44:536][  2]LogSlate: Took 0.009653 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.20-13.05.28:728][453]LogDerivedDataCache: C:/Users/Julia/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:02.472 and deleted 670 files with total size 17 MiB. Scanned 1883 files in 1878 folders with total size 56 MiB.
[2023.01.20-13.08.24:452][ 38]LogAssetEditorSubsystem: Opening Asset editor for SkeletalMesh /Game/Characters/Marine/Marine.Marine
[2023.01.20-13.08.24:470][ 38]LogSkeletalMesh: Display: Waiting for skinned assets to be ready 0/1 (Marine) ...
[2023.01.20-13.08.24:494][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/T_Vista_Grass_N.T_Vista_Grass_N (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 123.562488 MB), EncodeSpeed: Fast
[2023.01.20-13.08.24:520][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Chr_FPS_02_M.Chr_FPS_02_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-13.08.24:558][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Chr_FPS_M.Chr_FPS_M (BGRA8, 2048x2048 x1x1x1) (Required Memory Estimate: 122.72916 MB), EncodeSpeed: Fast
[2023.01.20-13.08.24:696][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Chr_FPS_D.Chr_FPS_D (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-13.08.25:096][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Tiles/T_Sctraches_01.T_Sctraches_01 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-13.08.25:229][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Chr_FPS_Metal_02.Chr_FPS_Metal_02 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-13.08.25:937][ 38]LogSkeletalMesh: Building Skeletal Mesh Marine...
[2023.01.20-13.08.25:949][ 38]LogSkeletalMesh: Built Skeletal Mesh [0.01s] /Game/Characters/Marine/Marine.Marine
[2023.01.20-13.08.25:965][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Chr_FPS_Fabric_N_01.Chr_FPS_Fabric_N_01 (TFO_BC5, 512x512 x1x1x1) (Required Memory Estimate: 81.562488 MB), EncodeSpeed: Fast
[2023.01.20-13.08.26:071][ 38]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-13.08.26:145][ 38]LogStaticMesh: Display: Building static mesh Sphere_inversenormals...
[2023.01.20-13.08.26:157][ 38]LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Engine/EditorMeshes/AssetViewer/Sphere_inversenormals) ...
[2023.01.20-13.08.26:164][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Chr_FPS_Metal_01.Chr_FPS_Metal_01 (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 291.562488 MB), EncodeSpeed: Fast
[2023.01.20-13.08.26:166][ 38]LogStaticMesh: Built static mesh [0.02s] /Engine/EditorMeshes/AssetViewer/Sphere_inversenormals.Sphere_inversenormals
[2023.01.20-13.08.26:267][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Chr_FPS_M_03tga.Chr_FPS_M_03tga (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-13.08.26:279][ 38]LogTexture: Display: Building textures: /Game/Characters/Marine/Textures/Chr_FPS_N.Chr_FPS_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 291.562488 MB), EncodeSpeed: Fast
[2023.01.20-13.08.26:292][ 38]LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Engine/EditorMeshes/AssetViewer/Floor_Mesh) ...
[2023.01.20-13.08.26:379][ 38]LogStaticMesh: Display: Building static mesh Floor_Mesh...
[2023.01.20-13.08.26:388][ 38]LogStaticMesh: Built static mesh [0.01s] /Engine/EditorMeshes/AssetViewer/Floor_Mesh.Floor_Mesh
[2023.01.20-13.08.26:454][ 38]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' exceeded budget of 2.000000s, reporting...
[2023.01.20-13.08.28:874][ 38]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' report submitted, and took 0.049877s
[2023.01.20-13.08.28:906][ 38]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_0:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.20-13.08.29:054][ 38]LogTexture: Display: Waiting for textures to be ready 4/10 (/Game/Characters/Marine/Textures/Chr_FPS_Metal_01) ...
[2023.01.20-13.08.29:211][ 38]LogTexture: Display: Waiting for textures to be ready 7/10 (/Game/Characters/Marine/Textures/Chr_FPS_M_03tga) ...
[2023.01.20-13.08.29:929][ 38]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' complete in 0.004746s (1.101674s overbudget)
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: ================================================
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Total job queries 12, among them cache hits 0 (0.00%)
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Tracking 5 distinct input hashes that result in 5 distinct outputs (100.00%)
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: RAM used: 0.03 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Shaders Compiled: 3
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Jobs assigned 7, completed 3 (42.86%)
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Average time worker was idle: 0.00 s
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Time job spent in pending queue: average 1.47 s, longest 3.37 s
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Job execution time: average 3.23 s, max 3.31 s
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Job life time (pending + execution): average 3.32 s, max 3.40
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 3.41 s
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Jobs were issued in 7 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Average processing rate: 0.88 jobs/sec
[2023.01.20-13.08.30:039][ 38]LogShaderCompilers: Display: Total thread time: 5.49 s
[2023.01.20-13.08.30:040][ 38]LogShaderCompilers: Display: Total thread preprocess time: 0.22 s
[2023.01.20-13.08.30:040][ 38]LogShaderCompilers: Display: Percentage time preprocessing: 3.93%
[2023.01.20-13.08.30:041][ 38]LogShaderCompilers: Display: Effective parallelization: 1.61 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.01.20-13.08.30:041][ 38]LogShaderCompilers: Display: Top 2 most expensive shader types by average time:
[2023.01.20-13.08.30:041][ 38]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    1 times, average 1.90 sec, max 1.90 sec, min 1.90 sec)
[2023.01.20-13.08.30:041][ 38]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    2 times, average 1.79 sec, max 1.82 sec, min 1.77 sec)
[2023.01.20-13.08.30:041][ 38]LogShaderCompilers: Display: Top 2 shader types by total compile time:
[2023.01.20-13.08.30:041][ 38]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 65.33% of total time (compiled    2 times, average 1.79 sec, max 1.82 sec, min 1.77 sec)
[2023.01.20-13.08.30:041][ 38]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 34.67% of total time (compiled    1 times, average 1.90 sec, max 1.90 sec, min 1.90 sec)
[2023.01.20-13.08.30:041][ 38]LogShaderCompilers: Display: ================================================
[2023.01.20-13.08.30:174][ 38]LogViewport: Scene viewport resized to 821x757, mode Windowed.
