Log file open, 01/21/23 17:04:03
[2023.01.21-16.04.04:424][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.21-16.04.04:424][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.21-16.04.04:424][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.21-16.04.04:425][  0]LogShaderCompilers: Guid format shader working directory is -25 characters bigger than the processId version (../../../../Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Intermediate/Shaders/WorkingDirectory/10024/).
[2023.01.21-16.04.04:425][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Julia/AppData/Local/Temp/UnrealShaderWorkingDir/4BC4B6EE48924C7ABA147F80E224BA0F/'.
[2023.01.21-16.04.04:425][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.21-16.04.04:425][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.01.21-16.04.05:160][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.21-16.04.05:574][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.21-16.04.05:574][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: ---
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: ---
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.21-16.04.06:145][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.21-16.04.06:280][  0]LogSlate: Using FreeType 2.10.0
[2023.01.21-16.04.06:280][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.21-16.04.06:318][  0]LogAssetRegistry: FAssetRegistry took 0.0117 seconds to start up
[2023.01.21-16.04.06:322][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.21-16.04.06:503][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.21-16.04.06:932][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E11200][00000A69D727A800 52] GlobalDefaults, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E12800][00000A69D72B7800 52] Windows, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E12A00][00000A69D72B5000 52] WindowsEditor, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E11A00][00000A69D5FE2800 52] WindowsServer, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E10C00][00000A69D6700000 52] WindowsClient, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E11000][00000A69D6707800 52] IOS, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E12400][00000A69D621C800 52] iPadAir2, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E13200][00000A69D6705000 52] IPadPro, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E13400][00000A69D72B0000 52] iPadAir3, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E13000][00000A69E0E30000 52] iPadAir4, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E12C00][00000A69E0E35000 52] iPadAir5, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E10200][00000A69E0E37800 52] iPadMini4, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E11600][00000A69E0E3A000 52] iPadMini5, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E10A00][00000A69E0E3C800 52] iPadMini6, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E15000][00000A69E0E52800 52] iPhone6S, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E15200][00000A69E0E50000 52] iPhone7, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E15400][00000A69E0E55000 52] iPodTouch7, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E11800][00000A69E0E5A000 52] iPhone6SPlus, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E10400][00000A69E0E5C800 52] iPhone7Plus, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E15800][00000A69CDFA5000 52] iPhoneSE, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E14600][00000A69E0E57800 52] iPhone8, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E12200][00000A69E0E40000 52] iPhone8Plus, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E11C00][00000A69E0E45000 52] iPhoneX, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E13E00][00000A69E0E47800 52] iPhoneXS, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E13800][00000A69E0E4A000 52] iPhoneXSMax, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E10E00][00000A69E0E4C800 52] iPhoneXR, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E10600][00000A69E0E32800 52] iPhone11, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E12000][00000A69E0E60000 52] iPhone11Pro, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E13600][00000A69E0E65000 52] iPhone11ProMax, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E14200][00000A69E0E67800 52] iPhoneSE2, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E14000][00000A69E0E6A000 52] iPhone12Mini, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E15600][00000A69E0E6C800 52] iPhone12, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E14400][00000A69E0E42800 52] iPhone12Pro, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E14A00][00000A69E0E70000 52] iPhone12ProMax, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E11E00][00000A69E0E75000 52] iPhone13Mini, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E12E00][00000A69E0E77800 52] iPhone13, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E14800][00000A69E0E7A000 52] iPhone13Pro, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E10000][00000A69E0E7C800 52] iPhone13ProMax, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E16000][00000A69E0E62800 52] iPhoneSE3, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E14C00][00000A69E0E80000 52] iPhone14, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E16200][00000A69E0E85000 52] iPhone14Plus, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E16A00][00000A69E0E87800 52] iPhone14Pro, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E12600][00000A69E0E8A000 52] iPhone14ProMax, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E14E00][00000A69E0E8C800 52] iPadPro105, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E15E00][00000A69E0E72800 52] iPadPro129, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E15C00][00000A69E0E90000 52] iPadPro97, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E17000][00000A69E0E95000 52] iPadPro2_129, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E16600][00000A69E0E97800 52] iPad5, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E17200][00000A69E0E9A000 52] iPad6, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E17A00][00000A69E0E9C800 52] iPad7, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E13A00][00000A69E0E82800 52] iPad8, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E16C00][00000A69E0EA0000 52] iPad9, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E15A00][00000A69E0EA5000 52] iPad10, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E16400][00000A69E0EA7800 52] iPadPro11, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E18000][00000A69E0EAA000 52] iPadPro2_11, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E17600][00000A69E0EAC800 52] iPadPro3_11, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E18200][00000A69E0E92800 52] iPadPro4_11, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E18A00][00000A69E0EB0000 52] iPadPro3_129, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E16E00][00000A69E0EB5000 52] iPadPro4_129, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E17C00][00000A69E0EB7800 52] iPadPro5_129, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E16800][00000A69E0EBA000 52] iPadPro6_129, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E17400][00000A69E0EBC800 52] AppleTV, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E19000][00000A69E0EA2800 52] AppleTV4K, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E18600][00000A69E0EE0000 52] AppleTV2_4K, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E19200][00000A69E0EE5000 52] TVOS, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E1A800][00000A69E0EEA000 52] Mac, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E1AA00][00000A69E0EE7800 52] MacEditor, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E19A00][00000A69E0EEC800 52] MacClient, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E1AC00][00000A69E0EB2800 52] MacServer, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E1AE00][00000A69E0EF2800 52] Linux, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E1A600][00000A69E0EF0000 52] LinuxEditor, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E18400][00000A69E0EF7800 52] LinuxArm64Editor, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E19E00][00000A69E0EFA000 52] LinuxArm64, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E19800][00000A69E0EFC800 52] LinuxClient, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E1A200][00000A69E0EE2800 52] LinuxArm64Client, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E19C00][00000A69E0F00000 52] LinuxServer, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E19400][00000A69E0F05000 52] LinuxArm64Server, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E1A400][00000A69E0F07800 52] Android, 
[2023.01.21-16.04.06:932][  0]LogDeviceProfileManager: 	[00000A69E0E1B000][00000A69E0F0A000 52] Android_Preview_OpenGL, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E18E00][00000A69E0F0C800 52] Android_Preview_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1B200][00000A69E0EF5000 52] Android_Low, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1BA00][00000A69E0F10000 52] Android_Mid, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E18C00][00000A69E0F15000 52] Android_High, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E19600][00000A69E0F17800 52] Android_Default, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1A000][00000A69E0F1A000 52] Android_Adreno4xx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E17800][00000A69E0F1C800 52] Android_Adreno5xx_Low, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1C000][00000A69E0F02800 52] Android_Adreno5xx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1B600][00000A69E0F20000 52] Android_Adreno6xx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1C200][00000A69E0F25000 52] Android_Adreno6xx_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1CA00][00000A69E0F27800 52] Android_Adreno7xx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E13C00][00000A69E0F2A000 52] Android_Adreno7xx_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1BC00][00000A69E0F2C800 52] Android_Mali_T6xx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E18800][00000A69E0F12800 52] Android_Mali_T7xx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1B400][00000A69E0F30000 52] Android_Mali_T8xx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1D000][00000A69E0F35000 52] Android_Mali_G71, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1C600][00000A69E0F37800 52] Android_Mali_G72, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1D200][00000A69E0F3A000 52] Android_Mali_G72_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1DA00][00000A69E0F3C800 52] Android_Mali_G76, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1BE00][00000A69E0F22800 52] Android_Mali_G76_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1CC00][00000A69E0F40000 52] Android_Mali_G77, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1B800][00000A69E0F45000 52] Android_Mali_G77_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1C400][00000A69E0F47800 52] Android_Mali_G78, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1E000][00000A69E0F4A000 52] Android_Mali_G78_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1D600][00000A69E0F4C800 52] Android_Mali_G710, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1E200][00000A69E0F32800 52] Android_Mali_G710_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1EA00][00000A69E0F50000 52] Android_Xclipse_920, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1CE00][00000A69E0F55000 52] Android_Xclipse_920_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1DC00][00000A69E0F57800 52] Android_Vulkan_SM5, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1C800][00000A69E0F5A000 52] Android_PowerVR_G6xxx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1D400][00000A69E0F5C800 52] Android_PowerVR_GT7xxx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1F000][00000A69E0F42800 52] Android_PowerVR_GE8xxx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1EC00][00000A69E0F60000 52] Android_PowerVR_GM9xxx, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1EE00][00000A69E0F65000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1E600][00000A69E0F67800 52] Android_TegraK1, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1D800][00000A69E0F6A000 52] Android_Unknown_Vulkan, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E17E00][00000A69E0F6C800 52] Oculus_Quest, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E042EE00][00000A69E0F52800 52] Oculus_Quest2, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: 	[00000A69E0E1DE00][00000A69E0F70000 52] HoloLens, 
[2023.01.21-16.04.06:933][  0]LogDeviceProfileManager: Active device profile: [00000A69E0E12A00][00000A69D72B5000 52] WindowsEditor
[2023.01.21-16.04.06:933][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.21-16.04.06:933][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.21-16.04.06:933][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.21-16.04.06:933][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.21-16.04.06:933][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.21-16.04.06:935][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.21-16.04.06:935][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.21-16.04.06:935][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.21-16.04.06:935][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.21-16.04.06:935][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.21-16.04.06:937][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/TopDownShooterJK.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Intermediate/TurnkeyReport_1.log" -log="C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Intermediate/TurnkeyLog_1.log" -project="C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/TopDownShooterJK.uproject"  -Device=Win64@DESKTOP-SI5QSN7'
[2023.01.21-16.04.06:937][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/TopDownShooterJK.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Intermediate/TurnkeyReport_1.log" -log="C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/Intermediate/TurnkeyLog_1.log" -project="C:/Repositories/TopDownShooterJuliaKonarczak/TopDownShooterJK/TopDownShooterJK.uproject"  -Device=Win64@DESKTOP-SI5QSN7" -nocompile -nocompileuat ]
[2023.01.21-16.04.06:980][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
